EMPRESA_SIGLA;EMPRESA_NOME;EMPRESA_NACIONALIDADE;ANO;MES;AEROPORTO_DE_ORIGEM_SIGLA;AEROPORTO_DE_ORIGEM_NOME;AEROPORTO_DE_ORIGEM_UF;AEROPORTO_DE_ORIGEM_REGIAO;AEROPORTO_DE_ORIGEM_PAIS;AEROPORTO_DE_DESTINO_SIGLA;AEROPORTO_DE_DESTINO_NOME;AEROPORTO_DE_DESTINO_UF;AEROPORTO_DE_DESTINO_REGIAO;AEROPORTO_DE_DESTINO_PAIS;NATUREZA;GRUPO_DE_VOO;PASSAGEIROS_PAGOS;ASK;RPK;COMBUSTIVEL_LITROS;DISTANCIA_VOADA_KM;DECOLAGENS;ASSENTOS;HORAS_VOADAS;TAXA_OCUPACAO_RPK_ASK;COMBUSTIVEL_POR_PASSAGEIRO_L;COMBUSTIVEL_POR_KM_L_KM;PASSAGEIROS_POR_DECOLAGEM
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;1738.0;12436452.0;10090828.0;351980.0;52254.0;9.0;2142.0;63.26;0.811391223155929;202.52013808975835;6.735943659815517;193.11111111111111
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;428.0;4883879.0;2998996.0;151589.0;21021.0;3.0;697.0;26.48;0.6140602582496413;354.1799065420561;7.211312497026783;142.66666666666666
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;4754.0;39785746.0;33311278.0;1213248.0;168168.0;24.0;5678.0;210.8;0.8372666431842198;255.20572149768617;7.214499785928357;198.08333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;12140.0;95183733.0;83389660.0;2785970.0;274760.0;40.0;13857.0;336.47;0.876091506098001;229.48682042833607;10.13964914834765;303.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBBE;BELÉM;PA;NORTE;BRASIL;INTERNACIONAL;REGULAR;1334.0;8603932.0;6085708.0;227974.0;41058.0;9.0;1886.0;51.51;0.7073170731707317;170.89505247376312;5.552486726094792;148.22222222222223
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;INTERNACIONAL;REGULAR;0.0;2201232.0;2067648.0;74557.0;5808.0;1.0;379.0;6.73;0.9393139841688655;;12.836949035812673;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBEG;MANAUS;AM;NORTE;BRASIL;INTERNACIONAL;REGULAR;464.0;2698392.0;1798928.0;64361.0;15508.0;4.0;696.0;20.94;0.6666666666666666;138.70905172413794;4.150180551973175;116.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;177.0;1325660.0;985890.0;37623.0;5570.0;1.0;238.0;6.55;0.7436974789915967;212.5593220338983;6.754578096947935;177.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;2657.0;17233580.0;14799490.0;490310.0;72410.0;13.0;3094.0;87.27;0.8587588881706528;184.53519006398193;6.771302306311283;204.3846153846154
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;4217.0;35056023.0;28325589.0;1098725.0;147774.0;22.0;5219.0;188.59;0.8080091971642077;260.54659710694807;7.4351712750551515;191.6818181818182
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;20541.0;151984306.0;132696190.0;4566498.0;401014.0;61.0;23119.0;498.11;0.8730913966867079;222.311377245509;11.387377996778167;336.73770491803276
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBRF;RECIFE;PE;NORDESTE;BRASIL;INTERNACIONAL;NÃO REGULAR;198.0;1472030.0;1224630.0;44141.0;6185.0;1.0;238.0;7.37;0.8319327731092437;222.93434343434345;7.136782538399353;198.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBRF;RECIFE;PE;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;1320.0;10304210.0;8164200.0;304980.0;43295.0;7.0;1666.0;52.59;0.7923169267707083;231.04545454545453;7.0442314355006355;188.57142857142858
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;SBSV;SALVADOR;BA;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;809.0;5956664.0;5061913.0;186593.0;25028.0;4.0;952.0;31.04;0.8497899159663865;230.64647713226205;7.45536998561611;202.25
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LEBL;BARCELONA;;;ESPANHA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5608.0;66254635.0;49154120.0;2192805.0;271715.0;31.0;7559.0;364.0;0.7418970763328483;391.013730385164;8.070239037226505;180.90322580645162
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LEMD;MADRID;;;ESPANHA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;10188.0;93406322.0;85355064.0;2692113.0;259718.0;31.0;11149.0;325.16;0.9138039286034622;264.24352179034156;10.365523375353268;328.64516129032256
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LFBT;TARBES;;;FRANÇA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;83910.0;8799.0;1.0;0.0;11.88;;;9.536310944425503;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LFPG;PARIS;;;FRANÇA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;8737.0;98837145.0;82171485.0;2763729.0;291555.0;31.0;10509.0;367.68;0.8313826244171663;316.3247109991988;9.479271492514277;281.83870967741933
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LIMC;MILAN;;;ITÁLIA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5301.0;62885550.0;50279985.0;2194399.0;284550.0;30.0;6630.0;377.0;0.7995475113122172;413.9594416147897;7.711822175364611;176.7
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LIRF;ROME;;;ITÁLIA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5620.0;62540790.0;53013460.0;2241784.0;282990.0;30.0;6630.0;386.99;0.8476621417797888;398.89395017793595;7.921778154705113;187.33333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LPPT;LISBOA;;;PORTUGAL;SBCF;CONFINS;MG;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;0.0;1644019.0;1383654.0;65117.0;7439.0;1.0;221.0;10.5;0.8416289592760181;;8.753461486758972;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;LPPT;LISBOA;;;PORTUGAL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;4108.0;36826335.0;31121070.0;1318446.0;166635.0;21.0;4641.0;224.79;0.8450764921353157;320.94595910418695;7.9121793140696735;195.61904761904762
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;MDPC;PUNTA CANA;;;REPÚBLICA DOMINICANA;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;INTERNACIONAL;REGULAR;968.0;5109120.0;4293080.0;139666.0;35480.0;8.0;1152.0;46.88;0.8402777777777778;144.28305785123968;3.9364712514092446;121.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;MMMX;MEXICO;;;MÉXICO;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5012.0;50923483.0;37254196.0;1685205.0;230423.0;31.0;6851.0;305.66;0.7315720332798131;336.23403830806063;7.313527729436732;161.67741935483872
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;MMUN;CANCUN/INTL;;;MÉXICO;MMMX;MEXICO;;;MÉXICO;INTERNACIONAL;REGULAR;0.0;283764.0;218280.0;9364.0;1284.0;1.0;221.0;2.5;0.7692307692307693;;7.292834890965732;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;MROC;SAN JOSE/JUAN SANTAMARIA;;;COSTA RICA;MROC;SAN JOSE/JUAN SANTAMARIA;;;COSTA RICA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;12623.0;0.0;2.0;0.0;4.35;;;;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAAR;ROSARIO, SANTA FE PROVINCE;;;ARGENTINA;SACO;CÓRDOBA, CÓRDOBA PROVINCE;;;ARGENTINA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;29868.0;4416.0;12.0;0.0;12.3;;;6.763586956521739;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAAR;ROSARIO, SANTA FE PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;4120.0;9140220.0;8122889.0;262039.0;52530.0;30.0;5220.0;88.04;0.8886973180076628;63.601699029126216;4.988368551304017;137.33333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAAR;ROSARIO, SANTA FE PROVINCE;;;ARGENTINA;SCEL;SANTIAGO;;;CHILE;INTERNACIONAL;REGULAR;2305.0;2756856.0;2324408.0;96374.0;15844.0;17.0;2958.0;32.35;0.8431372549019608;41.810845986984816;6.0826811411259785;135.58823529411765
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SACO;CÓRDOBA, CÓRDOBA PROVINCE;;;ARGENTINA;SAAR;ROSARIO, SANTA FE PROVINCE;;;ARGENTINA;INTERNACIONAL;IMPRODUTIVO;0.0;0.0;0.0;27436.0;4416.0;12.0;0.0;11.11;;;6.21286231884058;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SACO;CÓRDOBA, CÓRDOBA PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;4898.0;10539876.0;9576554.0;295616.0;60574.0;31.0;5394.0;97.03;0.9086021505376344;60.35443037974684;4.880245649948823;158.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SACO;CÓRDOBA, CÓRDOBA PROVINCE;;;ARGENTINA;SPJC;CALLAO/LIMA, LIMA METROPOLITAN AREA;;;PERU;INTERNACIONAL;REGULAR;81.0;438480.0;234360.0;10375.0;2520.0;1.0;174.0;3.62;0.5344827586206896;128.08641975308643;4.117063492063492;81.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SACO;CÓRDOBA, CÓRDOBA PROVINCE;;;ARGENTINA;INTERNACIONAL;REGULAR;0.0;228636.0;134685.0;8441.0;1314.0;2.0;348.0;3.68;0.5890804597701149;;6.423896499238965;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;INTERNACIONAL;REGULAR;2184.0;5442264.0;5149872.0;142612.0;30654.0;13.0;2308.0;45.02;0.9462738301559792;65.2985347985348;4.652312911854897;168.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;INTERNACIONAL;REGULAR;5168.0;6672378.0;6392816.0;185368.0;38347.0;31.0;5394.0;61.94;0.9581015943641082;35.86842105263158;4.833963543432342;166.70967741935485
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;5149.0;10766424.0;10277404.0;285836.0;61876.0;31.0;5394.0;93.4;0.9545791620318873;55.51291512915129;4.619497058633396;166.09677419354838
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;17376.0;32459700.0;30231432.0;843364.0;160146.0;93.0;18850.0;255.36;0.9313527851458886;48.536141804788215;5.266219574638143;186.83870967741936
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBRF;RECIFE;PE;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;1317.0;5320224.0;5033574.0;129364.0;30576.0;8.0;1392.0;40.33;0.9461206896551724;98.22627182991647;4.230900052328623;164.625
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SBSV;SALVADOR;BA;NORDESTE;BRASIL;INTERNACIONAL;REGULAR;5250.0;17120556.0;16663500.0;429355.0;98394.0;31.0;5394.0;134.37;0.9733036707452726;81.78190476190476;4.363629896131878;169.3548387096774
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;SPJC;CALLAO/LIMA, LIMA METROPOLITAN AREA;;;PERU;INTERNACIONAL;REGULAR;4067.0;17007282.0;14784417.0;469387.0;97743.0;31.0;5394.0;143.25;0.8692992213570634;115.41357265797886;4.8022569391158445;131.19354838709677
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAME;MENDOZA, MENDOZA PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;1901.0;5469516.0;5205954.0;149980.0;31434.0;13.0;2262.0;48.8;0.9518125552608311;78.89531825355077;4.77126678119234;146.23076923076923
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SAME;MENDOZA, MENDOZA PROVINCE;;;ARGENTINA;SCEL;SANTIAGO;;;CHILE;INTERNACIONAL;REGULAR;1664.0;511560.0;355348.0;37995.0;2940.0;15.0;2610.0;14.97;0.6946360153256705;22.833533653846153;12.923469387755102;110.93333333333334
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SANT;TUCUMÁN, TUCUMÁN PROVINCE;;;ARGENTINA;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;INTERNACIONAL;REGULAR;1665.0;4655196.0;3919461.0;136514.0;26754.0;14.0;2436.0;46.29;0.8419540229885057;81.99039039039039;5.102564102564102;118.92857142857143
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SANT;TUCUMÁN, TUCUMÁN PROVINCE;;;ARGENTINA;SCEL;SANTIAGO;;;CHILE;INTERNACIONAL;REGULAR;1465.0;2216760.0;1547910.0;68495.0;12740.0;14.0;2436.0;24.3;0.6982758620689655;46.7542662116041;5.376373626373627;104.64285714285714
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBAE;AREALVA;SP;SUDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;125.0;43488.0;37750.0;2438.0;302.0;1.0;144.0;0.92;0.8680555555555556;19.504;8.072847682119205;125.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBAE;AREALVA;SP;SUDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;2248.0;996600.0;649904.0;52841.0;6040.0;20.0;3300.0;20.26;0.6521212121212121;23.505782918149468;8.748509933774834;112.4
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBAE;AREALVA;SP;SUDESTE;BRASIL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;0.0;31680.0;21120.0;4137.0;220.0;1.0;144.0;1.45;0.6666666666666666;;18.804545454545455;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBAE;AREALVA;SP;SUDESTE;BRASIL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;DOMÉSTICA;IMPRODUTIVO;0.0;0.0;0.0;2377.0;296.0;1.0;0.0;0.93;;;8.030405405405405;0.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBAR;ARACAJU;SE;NORDESTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;3802.0;5170584.0;4912184.0;151757.0;29716.0;23.0;4002.0;47.92;0.9500249875062469;39.91504471330879;5.106912101224929;165.30434782608697
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBAR;ARACAJU;SE;NORDESTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;5439.0;10608510.0;9273495.0;275223.0;52855.0;31.0;6222.0;80.41;0.8741562198649951;50.60176503033646;5.207132721596821;175.4516129032258
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;INTERNACIONAL;REGULAR;1378.0;8603932.0;6286436.0;246680.0;41058.0;9.0;1886.0;59.87;0.7306468716861082;179.01306240928884;6.008086122071217;153.11111111111111
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;9418.0;17016272.0;15181816.0;447083.0;85436.0;53.0;10556.0;131.23;0.8921940128836681;47.47111913357401;5.232958003651857;177.69811320754718
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;SBEG;MANAUS;AM;NORTE;BRASIL;DOMÉSTICA;REGULAR;6278.0;9524268.0;8483769.0;251590.0;45465.0;35.0;7332.0;71.82;0.8907528641571195;40.0748646065626;5.533707247333114;179.37142857142857
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;NÃO REGULAR;47.0;395328.0;53392.0;9625.0;2272.0;2.0;348.0;3.56;0.13505747126436782;204.7872340425532;4.236355633802817;23.5
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;6162.0;8881248.0;7000032.0;221571.0;42032.0;37.0;7818.0;66.75;0.7881811204911742;35.957643622200585;5.2714836315188425;166.54054054054055
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;3059.0;10247328.0;7488432.0;251418.0;56304.0;23.0;4186.0;79.73;0.7307692307692307;82.18960444589736;4.465366581415175;133.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;14768.0;47846762.0;36344048.0;1125343.0;219029.0;89.0;19442.0;316.62;0.7595926345026232;76.20144907908993;5.1378721539156915;165.93258426966293
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBE;BELÉM;PA;NORTE;BRASIL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;DOMÉSTICA;REGULAR;4146.0;1602888.0;1385748.0;72997.0;9212.0;28.0;4872.0;23.26;0.8645320197044335;17.60660877954655;7.924120712114633;148.07142857142858
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;MDPC;PUNTA CANA;;;REPÚBLICA DOMINICANA;INTERNACIONAL;REGULAR;856.0;5109120.0;3796360.0;141841.0;35480.0;8.0;1152.0;48.96;0.7430555555555556;165.7021028037383;3.997773393461105;107.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;INTERNACIONAL;REGULAR;2142.0;5744088.0;5050836.0;152835.0;33012.0;14.0;2436.0;49.82;0.8793103448275862;71.3515406162465;4.629680116321338;153.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;3489.0;5170584.0;4507788.0;139370.0;29716.0;23.0;4002.0;47.83;0.8718140929535232;39.94554313556893;4.690065957733208;151.69565217391303
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBBE;BELÉM;PA;NORTE;BRASIL;DOMÉSTICA;REGULAR;9319.0;18641168.0;15128620.0;460958.0;93496.0;58.0;11564.0;145.78;0.8115703908682117;49.46432020603069;4.930243005048344;160.67241379310346
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBBV;BOA VISTA;RR;NORTE;BRASIL;DOMÉSTICA;REGULAR;4478.0;13463640.0;11239780.0;344544.0;77810.0;31.0;5364.0;110.25;0.8348247576435496;76.94149173738276;4.428016964400463;144.4516129032258
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCF;CONFINS;MG;SUDESTE;BRASIL;DOMÉSTICA;REGULAR;15248.0;12062310.0;9092535.0;381215.0;62646.0;106.0;20410.0;133.09;0.753797158255757;25.00098373557188;6.085224914599496;143.8490566037736
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;6411.0;7126502.0;5622447.0;202822.0;37711.0;43.0;8126.0;68.31;0.788949052424317;31.63656215878958;5.378324626766726;149.09302325581396
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;DOMÉSTICA;REGULAR;8328.0;12546872.0;9010896.0;321412.0;59510.0;55.0;11596.0;100.84;0.7181786823042429;38.594140249759846;5.400974626113258;151.4181818181818
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;DOMÉSTICA;REGULAR;7404.0;7800038.0;6493308.0;226015.0;42973.0;49.0;8894.0;79.56;0.8324713289858331;30.526066990815774;5.259465245619342;151.10204081632654
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBEG;MANAUS;AM;NORTE;BRASIL;DOMÉSTICA;NÃO REGULAR;176.0;428560.0;342848.0;9871.0;1948.0;1.0;220.0;2.8;0.8;56.08522727272727;5.0672484599589325;176.0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBEG;MANAUS;AM;NORTE;BRASIL;DOMÉSTICA;REGULAR;15182.0;34027664.0;29574536.0;836193.0;163632.0;84.0;17468.0;239.82;0.8691321273185253;55.07792122250033;5.110204605456145;180.73809523809524
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;DOMÉSTICA;REGULAR;725.0;1125520.0;927275.0;28606.0;5116.0;4.0;880.0;7.97;0.8238636363636364;39.45655172413793;5.59147771696638;181.25
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;DOMÉSTICA;REGULAR;6036.0;11324052.0;7931304.0;303120.0;64386.0;49.0;8618.0;107.79;0.7003945230912044;50.21868787276342;4.707855745037741;123.18367346938776
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2019;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;DOMÉSTICA;REGULAR;14509.0;29071944.0;24549228.0;701511.0;143820.0;85.0;17182.0;216.75;0.8444302176696543;48.350058584326966;4.877701293283271;170.69411764705882
